Tab Name,Field Name,Input,Calculated,Dropdown,Data Type,Notes,Cell Ref
File Info,Unknown_Field_A411,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A411
File Info,Unknown_Field_A412,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A412
File Info,Certification State,No,Yes,Yes,f,,I412
File Info,Unknown_Field_A413,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A413
File Info,Unknown_Field_A414,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A414
File Info,Unknown_Field_A415,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A415
File Info,Unknown_Field_A416,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A416
File Info,Unknown_Field_A417,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A417
File Info,Unknown_Field_A418,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A418
File Info,Unknown_Field_A419,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A419
File Info,Unknown_Field_A420,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A420
File Info,Unknown_Field_A421,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A421
File Info,Unknown_Field_A422,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A422
File Info,Unknown_Field_A423,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A423
File Info,Unknown_Field_A424,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A424
File Info,Appraiser Inspection Date,No,Yes,No,f,,I424
File Info,Unknown_Field_A425,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A425
File Info,Unknown_Field_A426,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A426
File Info,Unknown_Field_A427,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A427
File Info,Unknown_Field_A428,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A428
File Info,Unknown_Field_U428,No,Yes,No,f,,U428
File Info,Unknown_Field_A429,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A429
File Info,within the three-year period immediately preceding acceptance of this assignment for,No,Yes,No,f,[HIDDEN CELL],W429
File Info,within the three-year period immediately preceding acceptance of this assignment for,No,Yes,No,f,,X429
File Info,Unknown_Field_A430,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A430
File Info,N1_txtAppraiser3PriorServices,No,Yes,No,f,,U430
File Info,Unknown_Field_A431,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A431
File Info,Unknown_Field_A432,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A432
File Info,Unknown_Field_M434,Yes,No,Yes,s,,M434
File Info,VeryHidden,No,Yes,No,f,[HIDDEN CELL],A437
File Info,VeryHidden,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A438
File Info,VeryHidden,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A439
File Info,VeryHidden,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A440
File Info,Display Name,No,Yes,No,f,,I440
File Info,VeryHidden,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A441
File Info,VeryHidden,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A442
File Info,Unknown_Field_A443,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A443
File Info,Unknown_Field_A444,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A444
File Info,Unknown_Field_A445,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A445
File Info,Unknown_Field_A446,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A446
File Info,Unknown_Field_A447,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A447
File Info,Unknown_Field_A448,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A448
File Info,Unknown_Field_A449,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A449
File Info,Unknown_Field_A450,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A450
File Info,Unknown_Field_A451,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A451
File Info,Unknown_Field_A452,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A452
File Info,Unknown_Field_A453,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A453
File Info,Unknown_Field_A454,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A454
File Info,Unknown_Field_A455,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A455
File Info,Unknown_Field_A456,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A456
File Info,Certification State,No,Yes,Yes,f,,I456
File Info,Unknown_Field_A457,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A457
File Info,Unknown_Field_A458,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A458
File Info,Unknown_Field_A459,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A459
File Info,Unknown_Field_A460,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A460
File Info,Unknown_Field_A461,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A461
File Info,Unknown_Field_A462,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A462
File Info,Unknown_Field_A463,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A463
File Info,Unknown_Field_A464,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A464
File Info,Unknown_Field_A465,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A465
File Info,Unknown_Field_A466,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A466
File Info,Unknown_Field_A467,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A467
File Info,Unknown_Field_A468,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A468
File Info,Appraiser Inspection Date,Yes,No,No,f,,I468
File Info,Unknown_Field_A469,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A469
File Info,Unknown_Field_A470,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A470
File Info,Unknown_Field_A471,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A471
File Info,Unknown_Field_A472,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A472
File Info,Unknown_Field_U472,No,Yes,No,f,,U472
File Info,Unknown_Field_A473,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A473
File Info,within the three-year period immediately preceding acceptance of this assignment for,No,Yes,No,f,[HIDDEN CELL],W473
File Info,within the three-year period immediately preceding acceptance of this assignment for,No,Yes,No,f,,X473
File Info,Unknown_Field_A474,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A474
File Info,N1_txtAppraiser4PriorServices,No,Yes,No,f,,U474
File Info,Unknown_Field_A475,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A475
File Info,Unknown_Field_A476,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A476
File Info,Unknown_Field_Q478,No,Yes,No,f,,Q478
File Info,N1_txtCertSignificantAssistance,No,Yes,No,f,,U478
File Info,Authors Perspective,Yes,No,Yes,s,,I485
File Info,Author My/Our Upper Case,No,Yes,No,f,,I487
File Info,Author My/Our Lower Case,No,Yes,No,f,,I489
File Info,Authors Perspective Lower Case,No,Yes,No,f,,I491
File Info,VeryHidden,No,Yes,No,f,[HIDDEN CELL],T496
File Info,Unknown_Field_W496,No,Yes,No,f,[HIDDEN CELL],W496
File Info,Navigate,Yes,No,Yes,s,[HIDDEN CELL],T497
File Info,Hide,Yes,No,Yes,s,[HIDDEN CELL],W497
File Info,VeryHidden,No,Yes,No,f,[HIDDEN CELL],P502
File Info,Choose,No,Yes,Yes,f,[HIDDEN CELL],T502
File Info,Choose,No,Yes,No,f,[HIDDEN CELL],U502
File Info,Choose,No,Yes,No,f,[HIDDEN CELL],V502
File Info,Choose,Yes,No,Yes,s,[HIDDEN CELL],W502
File Info,N/A,No,Yes,No,f,[HIDDEN CELL],X502
File Info,Unknown_Field_P503,No,Yes,No,f,[HIDDEN CELL],P503
File Info,Choose,No,Yes,Yes,f,[HIDDEN CELL],T503
File Info,Choose,No,Yes,No,f,[HIDDEN CELL],U503
File Info,Choose,No,Yes,No,f,[HIDDEN CELL],V503
File Info,Choose,Yes,No,Yes,s,[HIDDEN CELL],W503
File Info,N/A,No,Yes,No,f,[HIDDEN CELL],X503
File Info,Unknown_Field_P504,No,Yes,No,f,[HIDDEN CELL],P504
File Info,Choose,No,Yes,Yes,f,[HIDDEN CELL],T504
File Info,Choose,No,Yes,No,f,[HIDDEN CELL],U504
File Info,Choose,No,Yes,No,f,[HIDDEN CELL],V504
File Info,Choose,Yes,No,Yes,s,[HIDDEN CELL],W504
File Info,N/A,No,Yes,No,f,[HIDDEN CELL],X504
File Info,Unknown_Field_P505,No,Yes,No,f,[HIDDEN CELL],P505
File Info,Choose,No,Yes,Yes,f,[HIDDEN CELL],T505
File Info,Choose,No,Yes,No,f,[HIDDEN CELL],U505
File Info,Choose,No,Yes,No,f,[HIDDEN CELL],V505
File Info,Choose,Yes,No,Yes,s,[HIDDEN CELL],W505
File Info,N/A,No,Yes,No,f,[HIDDEN CELL],X505
File Info,VeryHidden,Yes,No,No,f,[HIDDEN CELL],Z513
File Info,VeryHidden,No,Yes,No,f,[HIDDEN CELL],Z514
File Info,Unknown_Field_Z515,No,Yes,No,f,[HIDDEN CELL],Z515
File Info,Unknown_Field_Z516,No,Yes,No,f,[HIDDEN CELL],Z516
File Info,Unknown_Field_Z517,No,Yes,No,f,[HIDDEN CELL],Z517
File Info,Unknown_Field_Z518,No,Yes,No,f,[HIDDEN CELL],Z518
File Info,Unknown_Field_Z519,No,Yes,No,f,[HIDDEN CELL],Z519
File Info,Unknown_Field_Z520,No,Yes,No,f,[HIDDEN CELL],Z520
File Info,Unknown_Field_Z521,No,Yes,No,f,[HIDDEN CELL],Z521
File Info,Unknown_Field_Z522,No,Yes,No,f,[HIDDEN CELL],Z522
File Info,Unknown_Field_Z523,No,Yes,No,f,[HIDDEN CELL],Z523
File Info,Unknown_Field_Z524,No,Yes,No,f,[HIDDEN CELL],Z524
File Info,Unknown_Field_Z525,No,Yes,No,f,[HIDDEN CELL],Z525
File Info,Unknown_Field_Z526,No,Yes,No,f,[HIDDEN CELL],Z526
File Info,Unknown_Field_Z527,No,Yes,No,f,[HIDDEN CELL],Z527
File Info,Unknown_Field_Z528,No,Yes,No,f,[HIDDEN CELL],Z528
File Info,Unknown_Field_Z529,No,Yes,No,f,[HIDDEN CELL],Z529
File Info,Toggle Display,Yes,No,Yes,s,,AK541
File Info,Show,No,Yes,No,f,,AM541
File Info,Show,No,Yes,No,f,,AO541
File Info,Show,No,Yes,No,f,,AQ541
File Info,Appraiser 4,No,Yes,No,f,,AS541
File Info,Show,Yes,No,Yes,s,,AK542
File Info,Show,No,Yes,No,f,,AM542
File Info,Show,No,Yes,No,f,,AO542
File Info,Show,No,Yes,No,f,,AQ542
File Info,Unknown_Field_AS542,No,Yes,No,f,,AS542
File Info,Show,Yes,No,Yes,s,,AK543
File Info,Show,No,Yes,No,f,,AM543
File Info,Show,No,Yes,No,f,,AO543
File Info,Show,No,Yes,No,f,,AQ543
File Info,Unknown_Field_AS543,No,Yes,No,f,,AS543
File Info,Show,Yes,No,Yes,s,,AK544
File Info,Show,No,Yes,No,f,,AM544
File Info,Show,No,Yes,No,f,,AO544
File Info,Show,No,Yes,No,f,,AQ544
File Info,Unknown_Field_AS544,No,Yes,No,f,,AS544
File Info,Show,Yes,No,Yes,s,,AK545
File Info,Show,No,Yes,No,f,,AM545
File Info,Show,No,Yes,No,f,,AO545
File Info,Show,No,Yes,No,f,,AQ545
File Info,Unknown_Field_AS545,No,Yes,No,f,,AS545
File Info,Show,Yes,No,Yes,s,,AK546
File Info,Show,No,Yes,No,f,,AM546
File Info,Show,No,Yes,No,f,,AO546
File Info,Show,No,Yes,No,f,,AQ546
File Info,Unknown_Field_AS546,No,Yes,No,f,,AS546
File Info,Show,Yes,No,Yes,s,[HIDDEN CELL],AK547
File Info,"|File Info|Settings|Dates, Premises|Contracts, History|Scope|Market Area|Market Analysis|Market Analysis - Flex|Market Analysis Submarkets|tblMarketData|tblMarketDataInfo|tblMarketData_Comps|tblMarketDataInfo_Comps|SH_MarketAnalysis|SH_Supply|SH_Demand|SH_Reference_Tables|txt_All|Site|Zoning|Improvements|Assessment|Land Grid|Land Valuation|Land Comp Profiles|Cost|Cost Approach|Sales Grid|Sales Approach|Sale Comp Profiles|Income Approach Setup|Rent Roll|Rent Roll Input|Rent Roll Config|MHC Market Rent|Lease Grid|Lease Grid MF Unit Mix|Lease Grid SH Care Mix|Lease Grid (2) MF Unit Mix|Lease Grid (3) MF Unit Mix|Market Rent|MF Market Rent|Rent Comp Profiles|Lease Grid (2)|Market Rent (2)|MF Affordable Rent|Rent Comp Profiles (2)|Lease Grid (3)|Market Rent (3)|Rent Comp Profiles (3)|SH Market Rent|TableExpenseComp_APIs|TableExpenseComp_APIs-SNF|TableExpenseComp_APIs-IALF|Expense Comps|T-12 Input|ProForma|Expense Projections|Capitalization and Multipliers|MF Lease Up|DirectCapConclusion|Values|Value Allocation GC|Summary|Salient Facts|Valuation|PartnerLists|tblFileConfig|Change Log",No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],A558
File Info,Subject,No,Yes,No,f,[PASS-THROUGH],B558
File Info,Unknown_Field_C558,No,Yes,No,f,[PASS-THROUGH],C558
File Info,Unknown_Field_D558,No,Yes,No,f,[PASS-THROUGH],D558
File Info,Unknown_Field_E558,No,Yes,No,f,[PASS-THROUGH],E558
File Info,Unknown_Field_F558,No,Yes,No,f,[PASS-THROUGH],F558
File Info,Unknown_Field_G558,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],G558
File Info,Unknown_Field_H558,No,Yes,No,f,[PASS-THROUGH],H558
File Info,Unknown_Field_I558,No,Yes,No,f,[PASS-THROUGH],I558
File Info,Unknown_Field_J558,No,Yes,No,f,[PASS-THROUGH],J558
File Info,Unknown_Field_K558,No,Yes,No,f,[PASS-THROUGH],K558
File Info,Unknown_Field_L558,No,Yes,No,f,[PASS-THROUGH],L558
File Info,Unknown_Field_M558,No,Yes,No,f,[PASS-THROUGH],M558
File Info,Unknown_Field_N558,No,Yes,No,f,[PASS-THROUGH],N558
File Info,Unknown_Field_O558,No,Yes,No,f,[PASS-THROUGH],O558
File Info,Unknown_Field_P558,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],P558
File Info,Unknown_Field_Q558,No,Yes,No,f,[PASS-THROUGH],Q558
File Info,Unknown_Field_R558,No,Yes,No,f,[PASS-THROUGH],R558
File Info,Unknown_Field_S558,No,Yes,No,f,[PASS-THROUGH],S558
File Info,Unknown_Field_T558,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],T558
File Info,Unknown_Field_U558,No,Yes,No,f,[PASS-THROUGH],U558
File Info,Unknown_Field_V558,No,Yes,No,f,[PASS-THROUGH],V558
File Info,Unknown_Field_W558,No,Yes,No,f,[HIDDEN CELL] | [PASS-THROUGH],W558
File Info,Unknown_Field_X558,No,Yes,No,f,[PASS-THROUGH],X558
File Info,Unknown_Field_Y558,No,Yes,No,f,[PASS-THROUGH],Y558
File Info,Unknown_Field_AI558,No,Yes,No,f,[PASS-THROUGH],AI558
File Info,Unknown_Field_AJ558,No,Yes,No,f,[PASS-THROUGH],AJ558
File Info,Unknown_Field_AK558,No,Yes,No,f,[PASS-THROUGH],AK558
File Info,Unknown_Field_AL558,No,Yes,No,f,[PASS-THROUGH],AL558
File Info,Unknown_Field_AM558,No,Yes,No,f,[PASS-THROUGH],AM558
File Info,"|File Info|Settings|Dates, Premises|Contracts, History|Scope|Market Area|Market Analysis|Market Analysis - Flex|Market Analysis Submarkets|tblMarketData|tblMarketDataInfo|tblMarketData_Comps|tblMarketDataInfo_Comps|SH_MarketAnalysis|SH_Supply|SH_Demand|SH_Reference_Tables|txt_All|Site|Zoning|Improvements|Assessment|Land Grid|Land Valuation|Land Comp Profiles|Cost|Cost Approach|Sales Grid|Sales Approach|Sale Comp Profiles|Income Approach Setup|Rent Roll|Rent Roll Input|Rent Roll Config|MHC Market Rent|Lease Grid|Lease Grid MF Unit Mix|Lease Grid SH Care Mix|Lease Grid (2) MF Unit Mix|Lease Grid (3) MF Unit Mix|Market Rent|MF Market Rent|Rent Comp Profiles|Lease Grid (2)|Market Rent (2)|MF Affordable Rent|Rent Comp Profiles (2)|Lease Grid (3)|Market Rent (3)|Rent Comp Profiles (3)|SH Market Rent|TableExpenseComp_APIs|TableExpenseComp_APIs-SNF|TableExpenseComp_APIs-IALF|Expense Comps|T-12 Input|ProForma|Expense Projections|Capitalization and Multipliers|MF Lease Up|DirectCapConclusion|Values|Value Allocation GC|Summary|Salient Facts|Valuation|PartnerLists|tblFileConfig|Change Log",No,Yes,No,f,[HIDDEN CELL],A562
File Info,"|File Info|Settings|Dates, Premises|Contracts, History|Scope|Market Area|Market Analysis|Market Analysis - Flex|Market Analysis Submarkets|tblMarketData|tblMarketDataInfo|tblMarketData_Comps|tblMarketDataInfo_Comps|SH_MarketAnalysis|SH_Supply|SH_Demand|SH_Reference_Tables|txt_All|Site|Zoning|Improvements|Assessment|Land Grid|Land Valuation|Land Comp Profiles|Cost|Cost Approach|Sales Grid|Sales Approach|Sale Comp Profiles|Income Approach Setup|Rent Roll|Rent Roll Input|Rent Roll Config|MHC Market Rent|Lease Grid|Lease Grid MF Unit Mix|Lease Grid SH Care Mix|Lease Grid (2) MF Unit Mix|Lease Grid (3) MF Unit Mix|Market Rent|MF Market Rent|Rent Comp Profiles|Lease Grid (2)|Market Rent (2)|MF Affordable Rent|Rent Comp Profiles (2)|Lease Grid (3)|Market Rent (3)|Rent Comp Profiles (3)|SH Market Rent|TableExpenseComp_APIs|TableExpenseComp_APIs-SNF|TableExpenseComp_APIs-IALF|Expense Comps|T-12 Input|ProForma|Expense Projections|Capitalization and Multipliers|MF Lease Up|DirectCapConclusion|Values|Value Allocation GC|Summary|Salient Facts|Valuation|PartnerLists|tblFileConfig|Change Log",No,Yes,No,f,[HIDDEN CELL],A563
File Info,Unknown_Field_A564,No,Yes,No,f,[HIDDEN CELL],A564
File Info,Unknown_Field_A565,No,Yes,No,f,[HIDDEN CELL],A565
File Info,Unknown_Field_A566,No,Yes,No,f,[HIDDEN CELL],A566
File Info,Unknown_Field_A567,No,Yes,No,f,[HIDDEN CELL],A567
File Info,Unknown_Field_A568,No,Yes,No,f,[HIDDEN CELL],A568
File Info,Unknown_Field_A569,No,Yes,No,f,[HIDDEN CELL],A569
File Info,Unknown_Field_A570,No,Yes,No,f,[HIDDEN CELL],A570
File Info,Unknown_Field_A571,No,Yes,No,f,[HIDDEN CELL],A571
File Info,Unknown_Field_A572,No,Yes,No,f,[HIDDEN CELL],A572
File Info,Unknown_Field_A573,No,Yes,No,f,[HIDDEN CELL],A573
File Info,Unknown_Field_A574,No,Yes,No,f,[HIDDEN CELL],A574
File Info,Unknown_Field_A575,No,Yes,No,f,[HIDDEN CELL],A575
File Info,Unknown_Field_A576,No,Yes,No,f,[HIDDEN CELL],A576
File Info,Unknown_Field_A577,No,Yes,No,f,[HIDDEN CELL],A577
File Info,Unknown_Field_A578,No,Yes,No,f,[HIDDEN CELL],A578
File Info,Unknown_Field_A579,No,Yes,No,f,[HIDDEN CELL],A579
File Info,Unknown_Field_A580,No,Yes,No,f,[HIDDEN CELL],A580
File Info,Unknown_Field_A581,No,Yes,No,f,[HIDDEN CELL],A581
File Info,Unknown_Field_A582,No,Yes,No,f,[HIDDEN CELL],A582
File Info,Unknown_Field_A583,No,Yes,No,f,[HIDDEN CELL],A583
File Info,Unknown_Field_A584,No,Yes,No,f,[HIDDEN CELL],A584
File Info,Unknown_Field_A585,No,Yes,No,f,[HIDDEN CELL],A585
File Info,Unknown_Field_A586,No,Yes,No,f,[HIDDEN CELL],A586
File Info,Unknown_Field_A587,No,Yes,No,f,[HIDDEN CELL],A587
File Info,Unknown_Field_A588,No,Yes,No,f,[HIDDEN CELL],A588
File Info,Unknown_Field_A589,No,Yes,No,f,[HIDDEN CELL],A589
File Info,Unknown_Field_A590,No,Yes,No,f,[HIDDEN CELL],A590
File Info,Unknown_Field_A591,No,Yes,No,f,[HIDDEN CELL],A591
File Info,Unknown_Field_A592,No,Yes,No,f,[HIDDEN CELL],A592
File Info,Unknown_Field_A593,No,Yes,No,f,[HIDDEN CELL],A593
File Info,Unknown_Field_A594,No,Yes,No,f,[HIDDEN CELL],A594
File Info,Unknown_Field_AU594,No,Yes,No,f,,AU594
File Info,Unknown_Field_AV594,No,Yes,No,f,,AV594
File Info,Unknown_Field_AW594,No,Yes,No,f,,AW594
File Info,Unknown_Field_AX594,No,Yes,No,f,,AX594
File Info,Unknown_Field_AY594,No,Yes,No,f,,AY594
File Info,Unknown_Field_A595,No,Yes,No,f,[HIDDEN CELL],A595
File Info,Unknown_Field_AU595,No,Yes,No,f,,AU595
File Info,Unknown_Field_AV595,No,Yes,No,f,,AV595
File Info,Unknown_Field_AW595,No,Yes,No,f,,AW595
File Info,Unknown_Field_AX595,No,Yes,No,f,,AX595
File Info,Unknown_Field_AU596,No,Yes,No,f,,AU596
File Info,Unknown_Field_AV596,No,Yes,No,f,,AV596
File Info,Unknown_Field_AW596,No,Yes,No,f,,AW596
File Info,Unknown_Field_AX596,No,Yes,No,f,,AX596
File Info,N1_txtMAIAppraisers,Yes,No,No,f,,AU597
File Info,N1_txtMAIAppraisersHasHave,No,Yes,No,f,,AU598
File Info,Unknown_Field_AU600,No,Yes,No,f,,AU600
File Info,Unknown_Field_AV600,No,Yes,No,f,,AV600
File Info,Unknown_Field_AW600,No,Yes,No,f,,AW600
File Info,Unknown_Field_AX600,No,Yes,No,f,,AX600
File Info,Unknown_Field_AU601,No,Yes,No,f,,AU601
File Info,Unknown_Field_AV601,No,Yes,No,f,,AV601
File Info,Unknown_Field_AW601,No,Yes,No,f,,AW601
File Info,Unknown_Field_AX601,No,Yes,No,f,,AX601
File Info,Unknown_Field_AU602,No,Yes,No,f,,AU602
File Info,Unknown_Field_AV602,No,Yes,No,f,,AV602
File Info,Unknown_Field_AW602,No,Yes,No,f,,AW602
File Info,Unknown_Field_AX602,No,Yes,No,f,,AX602
File Info,Unknown_Field_AU603,No,Yes,No,f,,AU603
File Info,Unknown_Field_AV603,No,Yes,No,f,,AV603
File Info,Unknown_Field_AW603,No,Yes,No,f,,AW603
File Info,Unknown_Field_AX603,No,Yes,No,f,,AX603
File Info,N1_txtNonMAIAppraisers,Yes,No,No,f,,AU604
File Info,N1_txtNonMAIAppraisersHasHave,No,Yes,No,f,,AU605
File Info,Unknown_Field_AU606,No,Yes,No,f,,AU606
File Info,Unknown_Field_AV606,No,Yes,No,f,,AV606
File Info,Unknown_Field_AW606,No,Yes,No,f,,AW606
File Info,Unknown_Field_AX606,No,Yes,No,f,,AX606
File Info,Unknown_Field_AU607,No,Yes,No,f,,AU607
File Info,Unknown_Field_AV607,No,Yes,No,f,,AV607
File Info,Unknown_Field_AW607,No,Yes,No,f,,AW607
File Info,Unknown_Field_AX607,No,Yes,No,f,,AX607
File Info,Unknown_Field_AU608,No,Yes,No,f,,AU608
File Info,Unknown_Field_AU610,No,Yes,No,f,,AU610
File Info,Unknown_Field_AV610,No,Yes,No,f,,AV610
File Info,Unknown_Field_AW610,No,Yes,No,f,,AW610
File Info,Unknown_Field_AX610,No,Yes,No,f,,AX610
File Info,Populated and MAI?,No,Yes,No,f,,AY610
File Info,Unknown_Field_AU611,No,Yes,No,f,,AU611
File Info,Unknown_Field_AV611,No,Yes,No,f,,AV611
File Info,Unknown_Field_AW611,No,Yes,No,f,,AW611
File Info,Unknown_Field_AX611,No,Yes,No,f,,AX611
File Info,Unknown_Field_AU612,No,Yes,No,f,,AU612
File Info,Unknown_Field_AV612,No,Yes,No,f,,AV612
File Info,Unknown_Field_AW612,No,Yes,No,f,,AW612
File Info,Unknown_Field_AX612,No,Yes,No,f,,AX612
File Info,N1_txtPriorAppraisers,Yes,No,No,f,,AU613
File Info,N1_txtPriorAppraisersHasHave,No,Yes,No,f,,AU614
File Info,Unknown_Field_AU617,No,Yes,No,f,,AU617
File Info,Unknown_Field_AV617,No,Yes,No,f,,AV617
File Info,Unknown_Field_AW617,No,Yes,No,f,,AW617
File Info,Unknown_Field_AX617,No,Yes,No,f,,AX617
File Info,Unknown_Field_AU618,No,Yes,No,f,,AU618
File Info,Unknown_Field_AV618,No,Yes,No,f,,AV618
File Info,Unknown_Field_AW618,No,Yes,No,f,,AW618
File Info,Unknown_Field_AX618,No,Yes,No,f,,AX618
File Info,Unknown_Field_AU619,No,Yes,No,f,,AU619
File Info,Unknown_Field_AV619,No,Yes,No,f,,AV619
File Info,Unknown_Field_AW619,No,Yes,No,f,,AW619
File Info,Unknown_Field_AX619,No,Yes,No,f,,AX619
File Info,N1_txtNonPriorAppraisers,Yes,No,No,f,,AU620
File Info,N1_txtNonPriorAppraisersHasHave,No,Yes,No,f,,AU621
File Info,Unknown_Field_AU622,No,Yes,No,f,,AU622
File Info,Unknown_Field_AV622,No,Yes,No,f,,AV622
File Info,Unknown_Field_AW622,No,Yes,No,f,,AW622
File Info,Unknown_Field_AX622,No,Yes,No,f,,AX622
File Info,Unknown_Field_AU623,No,Yes,No,f,,AU623
File Info,Unknown_Field_AV623,No,Yes,No,f,,AV623
File Info,Unknown_Field_AW623,No,Yes,No,f,,AW623
File Info,Unknown_Field_AX623,No,Yes,No,f,,AX623
File Info,Unknown_Field_AU624,No,Yes,No,f,,AU624
File Info,Unknown_Field_AU626,No,Yes,No,f,,AU626
File Info,Unknown_Field_AV626,No,Yes,No,f,,AV626
File Info,Unknown_Field_AW626,No,Yes,No,f,,AW626
File Info,Unknown_Field_AX626,No,Yes,No,f,,AX626
File Info,Populated and Prior Services?,No,Yes,No,f,,AY626
File Info,Unknown_Field_AU627,No,Yes,No,f,,AU627
File Info,Unknown_Field_AV627,No,Yes,No,f,,AV627
File Info,Unknown_Field_AW627,No,Yes,No,f,,AW627
File Info,Unknown_Field_AX627,No,Yes,No,f,,AX627
File Info,Unknown_Field_AU628,No,Yes,No,f,,AU628
File Info,Unknown_Field_AV628,No,Yes,No,f,,AV628
File Info,Unknown_Field_AW628,No,Yes,No,f,,AW628
File Info,Unknown_Field_AX628,No,Yes,No,f,,AX628
File Info,N1_txtInspectedAppraisers,Yes,No,No,f,,AU629
File Info,N1_txtInspectedAppraisersHasHave,No,Yes,No,f,,AU630
File Info,Unknown_Field_AU633,No,Yes,No,f,,AU633
File Info,Unknown_Field_AV633,No,Yes,No,f,,AV633
File Info,Unknown_Field_AW633,No,Yes,No,f,,AW633
File Info,Unknown_Field_AX633,No,Yes,No,f,,AX633
File Info,Unknown_Field_AU634,No,Yes,No,f,,AU634
File Info,Unknown_Field_AV634,No,Yes,No,f,,AV634
File Info,Unknown_Field_AW634,No,Yes,No,f,,AW634
File Info,Unknown_Field_AX634,No,Yes,No,f,,AX634
File Info,Unknown_Field_AU635,No,Yes,No,f,,AU635
File Info,Unknown_Field_AV635,No,Yes,No,f,,AV635
File Info,Unknown_Field_AW635,No,Yes,No,f,,AW635
File Info,Unknown_Field_AX635,No,Yes,No,f,,AX635
File Info,N1_txtNonInspectedAppraisers,Yes,No,No,f,,AU636
