Tab Name,Field Name,Dropdown Values,Cell Ref
Site,Auto,ShowHideAutoDD,D41
Site,Auto,ShowHideAutoDD,E41
Site,Auto,ShowHideAutoDD,F41
Site,Auto,ShowHideAutoDD,G41
Site,Auto,ShowHideAutoDD,H41
Site,Auto,ShowHideAutoDD,I41
Site,Hide,ShowHideAutoDD,J41
Site,Auto,ShowHideAutoDD,K41
Site,Auto,ShowHideAutoDD,L41
Site,Auto,"""Show,Hide""",P41
Site,Show,ShowHideAutoDD,R41
Site,Excess Land Area (Acres),"""Sum,Parcel 1,Concatenate,Unique Values""",AA41
Site,Hide,ShowHideAutoDD,A42
Site,Hide,ShowHideAutoDD,B42
Site,Auto,ShowHideAutoDD,C42
Site,Auto,ShowHideAutoDD,D42
Site,Auto,ShowHideAutoDD,E42
Site,Auto,ShowHideAutoDD,F42
Site,Auto,ShowHideAutoDD,G42
Site,Auto,ShowHideAutoDD,H42
Site,Auto,ShowHideAutoDD,I42
Site,Hide,ShowHideAutoDD,J42
Site,Auto,ShowHideAutoDD,K42
Site,Auto,ShowHideAutoDD,L42
Site,Auto,"""Show,Hide""",P42
Site,Show,ShowHideAutoDD,R42
Site,Usable Land Area (Sq Ft),"""Sum,Parcel 1,Concatenate,Unique Values""",AA42
Site,Hide,ShowHideAutoDD,A43
Site,Hide,ShowHideAutoDD,B43
Site,Auto,ShowHideAutoDD,C43
Site,Auto,ShowHideAutoDD,D43
Site,Auto,ShowHideAutoDD,E43
Site,Auto,ShowHideAutoDD,F43
Site,Auto,ShowHideAutoDD,G43
Site,Auto,ShowHideAutoDD,H43
Site,Auto,ShowHideAutoDD,I43
Site,Hide,ShowHideAutoDD,J43
Site,Auto,ShowHideAutoDD,K43
Site,Auto,ShowHideAutoDD,L43
Site,Auto,"""Show,Hide""",P43
Site,Show,ShowHideAutoDD,R43
Site,Usable Land Area (Acres),"""Sum,Parcel 1,Concatenate,Unique Values""",AA43
Site,Hide,ShowHideAutoDD,A44
Site,Hide,ShowHideAutoDD,B44
Site,Hide,ShowHideAutoDD,C44
Site,Hide,ShowHideAutoDD,D44
Site,Hide,ShowHideAutoDD,E44
Site,Hide,ShowHideAutoDD,F44
Site,Hide,ShowHideAutoDD,G44
Site,Hide,ShowHideAutoDD,H44
Site,Hide,ShowHideAutoDD,I44
Site,Hide,ShowHideAutoDD,J44
Site,Hide,ShowHideAutoDD,K44
Site,Hide,ShowHideAutoDD,L44
Site,Hide,"""Show,Hide""",P44
Site,Show,ShowHideAutoDD,R44
Site,Easement Land Area (Sq Ft),"""Sum,Parcel 1,Concatenate,Unique Values""",AA44
Site,Hide,ShowHideAutoDD,A45
Site,Hide,ShowHideAutoDD,B45
Site,Hide,ShowHideAutoDD,C45
Site,Hide,ShowHideAutoDD,D45
Site,Hide,ShowHideAutoDD,E45
Site,Hide,ShowHideAutoDD,F45
Site,Hide,ShowHideAutoDD,G45
Site,Hide,ShowHideAutoDD,H45
Site,Hide,ShowHideAutoDD,I45
Site,Hide,ShowHideAutoDD,J45
Site,Hide,ShowHideAutoDD,K45
Site,Hide,ShowHideAutoDD,L45
Site,Hide,"""Show,Hide""",P45
Site,Show,ShowHideAutoDD,R45
Site,Easement Land Area (Acres),"""Sum,Parcel 1,Concatenate,Unique Values""",AA45
Site,Hide,ShowHideAutoDD,A46
Site,Show,ShowHideAutoDD,B46
Site,Show,ShowHideAutoDD,C46
Site,Show,ShowHideAutoDD,D46
Site,Show,ShowHideAutoDD,E46
Site,Show,ShowHideAutoDD,F46
Site,Show,ShowHideAutoDD,G46
Site,Show,ShowHideAutoDD,H46
Site,Show,ShowHideAutoDD,I46
Site,Hide,ShowHideAutoDD,J46
Site,Show,ShowHideAutoDD,K46
Site,Show,ShowHideAutoDD,L46
Site,Show,"""Show,Hide""",P46
Site,Show,ShowHideAutoDD,R46
Site,Source for Land Area,"""Sum,Parcel 1,Concatenate,Unique Values""",AA46
Site,Show,ShowHideAutoDD,A47
Site,Hide,ShowHideAutoDD,B47
Site,Hide,ShowHideAutoDD,C47
Site,Hide,ShowHideAutoDD,D47
Site,Hide,ShowHideAutoDD,E47
Site,Hide,ShowHideAutoDD,F47
Site,Hide,ShowHideAutoDD,G47
Site,Hide,ShowHideAutoDD,H47
Site,Hide,ShowHideAutoDD,I47
Site,Hide,ShowHideAutoDD,J47
Site,Hide,ShowHideAutoDD,K47
Site,Hide,ShowHideAutoDD,L47
Site,Hide,"""Show,Hide""",P47
Site,Hide,ShowHideAutoDD,R47
Site,Hide,ShowHideAutoDD,A48
Site,Hide,ShowHideAutoDD,B48
Site,Auto,ShowHideAutoDD,C48
Site,Auto,ShowHideAutoDD,D48
Site,Auto,ShowHideAutoDD,E48
Site,Auto,ShowHideAutoDD,F48
Site,Auto,ShowHideAutoDD,G48
Site,Auto,ShowHideAutoDD,H48
Site,Auto,ShowHideAutoDD,I48
Site,Hide,ShowHideAutoDD,J48
Site,Auto,ShowHideAutoDD,K48
Site,Auto,ShowHideAutoDD,L48
Site,Auto,"""Show,Hide""",P48
Site,Hide,ShowHideAutoDD,R48
Site,Parcel 1,"""Sum,Parcel 1,Concatenate,Unique Values""",AA48
Site,Hide,ShowHideAutoDD,A49
Site,Hide,ShowHideAutoDD,B49
Site,Auto,ShowHideAutoDD,C49
Site,Auto,ShowHideAutoDD,D49
Site,Auto,ShowHideAutoDD,E49
Site,Auto,ShowHideAutoDD,F49
Site,Auto,ShowHideAutoDD,G49
Site,Auto,ShowHideAutoDD,H49
Site,Auto,ShowHideAutoDD,I49
Site,Hide,ShowHideAutoDD,J49
Site,Auto,ShowHideAutoDD,K49
Site,Auto,ShowHideAutoDD,L49
Site,Auto,"""Show,Hide""",P49
Site,Hide,ShowHideAutoDD,R49
Site,Allowable Floor Area SF,"""Sum,Parcel 1,Concatenate,Unique Values""",AA49
Site,Hide,ShowHideAutoDD,A50
Site,Hide,ShowHideAutoDD,B50
Site,Auto,ShowHideAutoDD,C50
Site,Auto,ShowHideAutoDD,D50
Site,Auto,ShowHideAutoDD,E50
Site,Auto,ShowHideAutoDD,F50
Site,Auto,ShowHideAutoDD,G50
Site,Auto,ShowHideAutoDD,H50
Site,Auto,ShowHideAutoDD,I50
Site,Hide,ShowHideAutoDD,J50
Site,Auto,ShowHideAutoDD,K50
Site,Auto,ShowHideAutoDD,L50
Site,Auto,"""Show,Hide""",P50
Site,Hide,ShowHideAutoDD,R50
Site,Allowable Units,"""Sum,Parcel 1,Concatenate,Unique Values""",AA50
Site,Hide,ShowHideAutoDD,A51
Site,Hide,ShowHideAutoDD,B51
Site,Auto,ShowHideAutoDD,C51
Site,Auto,ShowHideAutoDD,D51
Site,Auto,ShowHideAutoDD,E51
Site,Auto,ShowHideAutoDD,F51
Site,Auto,ShowHideAutoDD,G51
Site,Auto,ShowHideAutoDD,H51
Site,Auto,ShowHideAutoDD,I51
Site,Hide,ShowHideAutoDD,J51
Site,Auto,ShowHideAutoDD,K51
Site,Auto,ShowHideAutoDD,L51
Site,Auto,"""Show,Hide""",P51
Site,Hide,ShowHideAutoDD,R51
Site,Proposed SF,"""Sum,Parcel 1,Concatenate,Unique Values""",AA51
Site,Hide,ShowHideAutoDD,A52
Site,Hide,ShowHideAutoDD,B52
Site,Auto,ShowHideAutoDD,C52
Site,Auto,ShowHideAutoDD,D52
Site,Auto,ShowHideAutoDD,E52
Site,Auto,ShowHideAutoDD,F52
Site,Auto,ShowHideAutoDD,G52
Site,Auto,ShowHideAutoDD,H52
Site,Auto,ShowHideAutoDD,I52
Site,Hide,ShowHideAutoDD,J52
Site,Auto,ShowHideAutoDD,K52
Site,Auto,ShowHideAutoDD,L52
Site,Auto,"""Show,Hide""",P52
Site,Hide,ShowHideAutoDD,R52
Site,Proposed Units,"""Sum,Parcel 1,Concatenate,Unique Values""",AA52
Site,Hide,ShowHideAutoDD,A53
Site,Hide,ShowHideAutoDD,B53
Site,Hide,ShowHideAutoDD,C53
Site,Hide,ShowHideAutoDD,D53
Site,Hide,ShowHideAutoDD,E53
Site,Hide,ShowHideAutoDD,F53
Site,Hide,ShowHideAutoDD,G53
Site,Hide,ShowHideAutoDD,H53
Site,Hide,ShowHideAutoDD,I53
Site,Hide,ShowHideAutoDD,J53
Site,Hide,ShowHideAutoDD,K53
Site,Hide,ShowHideAutoDD,L53
Site,Hide,"""Show,Hide""",P53
Site,Hide,ShowHideAutoDD,R53
Site,Hide,ShowHideAutoDD,A54
Site,Hide,ShowHideAutoDD,B54
Site,Hide,ShowHideAutoDD,C54
Site,Hide,ShowHideAutoDD,D54
Site,Hide,ShowHideAutoDD,E54
Site,Hide,ShowHideAutoDD,F54
Site,Hide,ShowHideAutoDD,G54
Site,Hide,ShowHideAutoDD,H54
Site,Hide,ShowHideAutoDD,I54
Site,Hide,ShowHideAutoDD,J54
Site,Hide,ShowHideAutoDD,K54
Site,Hide,ShowHideAutoDD,L54
Site,Hide,"""Show,Hide""",P54
Site,Hide,ShowHideAutoDD,R54
Site,Gross Land Area (Hectares),"""Sum,Parcel 1,Concatenate""",AA54
Site,Hide,ShowHideAutoDD,A55
Site,Hide,ShowHideAutoDD,B55
Site,Hide,ShowHideAutoDD,C55
Site,Hide,ShowHideAutoDD,D55
Site,Hide,ShowHideAutoDD,E55
Site,Hide,ShowHideAutoDD,F55
Site,Hide,ShowHideAutoDD,G55
Site,Hide,ShowHideAutoDD,H55
Site,Hide,ShowHideAutoDD,I55
Site,Hide,ShowHideAutoDD,J55
Site,Hide,ShowHideAutoDD,K55
Site,Hide,ShowHideAutoDD,L55
Site,Hide,"""Show,Hide""",P55
Site,Hide,ShowHideAutoDD,R55
Site,Gross Land Area (Sq Meters),"""Sum,Parcel 1,Concatenate""",AA55
Site,Hide,ShowHideAutoDD,A56
Site,Hide,ShowHideAutoDD,B56
Site,Hide,ShowHideAutoDD,C56
Site,Hide,ShowHideAutoDD,D56
Site,Hide,ShowHideAutoDD,E56
Site,Hide,ShowHideAutoDD,F56
Site,Hide,ShowHideAutoDD,G56
Site,Hide,ShowHideAutoDD,H56
Site,Hide,ShowHideAutoDD,I56
Site,Hide,ShowHideAutoDD,J56
Site,Hide,ShowHideAutoDD,K56
Site,Hide,ShowHideAutoDD,L56
Site,Hide,"""Show,Hide""",P56
Site,Hide,ShowHideAutoDD,R56
Site,Hide,ShowHideAutoDD,A57
Site,Hide,ShowHideAutoDD,B57
Site,Hide,ShowHideAutoDD,C57
Site,Hide,ShowHideAutoDD,D57
Site,Hide,ShowHideAutoDD,E57
Site,Hide,ShowHideAutoDD,F57
Site,Hide,ShowHideAutoDD,G57
Site,Hide,ShowHideAutoDD,H57
Site,Hide,ShowHideAutoDD,I57
Site,Hide,ShowHideAutoDD,J57
Site,Hide,ShowHideAutoDD,K57
Site,Hide,ShowHideAutoDD,L57
Site,Hide,"""Show,Hide""",P57
Site,Hide,ShowHideAutoDD,R57
Site,Hide,ShowHideAutoDD,A58
Site,Hide,ShowHideAutoDD,B58
Site,Hide,ShowHideAutoDD,C58
Site,Hide,ShowHideAutoDD,D58
Site,Hide,ShowHideAutoDD,E58
Site,Hide,ShowHideAutoDD,F58
Site,Hide,ShowHideAutoDD,G58
Site,Hide,ShowHideAutoDD,H58
Site,Hide,ShowHideAutoDD,I58
Site,Hide,ShowHideAutoDD,J58
Site,Hide,ShowHideAutoDD,K58
Site,Hide,ShowHideAutoDD,L58
Site,Hide,"""Show,Hide""",P58
Site,Hide,ShowHideAutoDD,R58
Site,Hide,ShowHideAutoDD,A59
Site,Hide,ShowHideAutoDD,B59
Site,Hide,ShowHideAutoDD,C59
Site,Hide,ShowHideAutoDD,D59
Site,Hide,ShowHideAutoDD,E59
Site,Hide,ShowHideAutoDD,F59
Site,Hide,ShowHideAutoDD,G59
Site,Hide,ShowHideAutoDD,H59
Site,Hide,ShowHideAutoDD,I59
Site,Hide,ShowHideAutoDD,J59
Site,Hide,ShowHideAutoDD,K59
Site,Hide,ShowHideAutoDD,L59
Site,Hide,"""Show,Hide""",P59
Site,Hide,ShowHideAutoDD,R59
Site,Hide,ShowHideAutoDD,A60
Site,Hide,ShowHideAutoDD,B60
Site,Auto,ShowHideAutoDD,C60
Site,Auto,ShowHideAutoDD,D60
Site,Auto,ShowHideAutoDD,E60
Site,Auto,ShowHideAutoDD,F60
Site,Auto,ShowHideAutoDD,G60
Site,Auto,ShowHideAutoDD,H60
Site,Auto,ShowHideAutoDD,I60
Site,Hide,ShowHideAutoDD,J60
Site,Auto,ShowHideAutoDD,K60
Site,Auto,ShowHideAutoDD,L60
Site,Auto,"""Show,Hide""",P60
Site,Hide,ShowHideAutoDD,R60
Site,Hide,ShowHideAutoDD,A61
Site,Hide,ShowHideAutoDD,B61
Site,Auto,ShowHideAutoDD,C61
Site,Auto,ShowHideAutoDD,D61
Site,Auto,ShowHideAutoDD,E61
Site,Auto,ShowHideAutoDD,F61
Site,Auto,ShowHideAutoDD,G61
Site,Auto,ShowHideAutoDD,H61
Site,Auto,ShowHideAutoDD,I61
Site,Hide,ShowHideAutoDD,J61
Site,Auto,ShowHideAutoDD,K61
Site,Auto,ShowHideAutoDD,L61
Site,Auto,"""Show,Hide""",P61
Site,Hide,ShowHideAutoDD,R61
Site,Hide,ShowHideAutoDD,A62
Site,Hide,ShowHideAutoDD,B62
Site,Auto,ShowHideAutoDD,C62
Site,Auto,ShowHideAutoDD,D62
Site,Auto,ShowHideAutoDD,E62
Site,Auto,ShowHideAutoDD,F62
Site,Auto,ShowHideAutoDD,G62
Site,Auto,ShowHideAutoDD,H62
Site,Auto,ShowHideAutoDD,I62
Site,Hide,ShowHideAutoDD,J62
Site,Auto,ShowHideAutoDD,K62
Site,Hide,ShowHideAutoDD,L62
Site,Hide,"""Show,Hide""",P62
Site,Show,ShowHideAutoDD,R62
Site,Land Units,"""Sum,Parcel 1,Concatenate,Unique Values""",AA62
Site,Hide,ShowHideAutoDD,A63
Site,Hide,ShowHideAutoDD,B63
Site,Auto,ShowHideAutoDD,C63
Site,Auto,ShowHideAutoDD,D63
Site,Auto,ShowHideAutoDD,E63
Site,Auto,ShowHideAutoDD,F63
Site,Auto,ShowHideAutoDD,G63
Site,Auto,ShowHideAutoDD,H63
Site,Auto,ShowHideAutoDD,I63
Site,Hide,ShowHideAutoDD,J63
Site,Auto,ShowHideAutoDD,K63
Site,Hide,ShowHideAutoDD,L63
Site,Hide,"""Show,Hide""",P63
Site,Show,ShowHideAutoDD,R63
Site,Land Unit Type,"""Sum,Parcel 1,Concatenate,Unique Values""",AA63
Site,Hide,ShowHideAutoDD,A64
Site,Hide,ShowHideAutoDD,B64
Site,Auto,ShowHideAutoDD,C64
Site,Auto,ShowHideAutoDD,D64
Site,Auto,ShowHideAutoDD,E64
Site,Auto,ShowHideAutoDD,F64
Site,Auto,ShowHideAutoDD,G64
Site,Auto,ShowHideAutoDD,H64
Site,Auto,ShowHideAutoDD,I64
Site,Hide,ShowHideAutoDD,J64
Site,Auto,ShowHideAutoDD,K64
Site,Hide,ShowHideAutoDD,L64
Site,Auto,"""Show,Hide""",P64
Site,Show,ShowHideAutoDD,R64
Site,Approved or Zoned,"""Sum,Parcel 1,Concatenate,Unique Values""",AA64
Site,Hide,ShowHideAutoDD,A65
Site,Show,ShowHideAutoDD,B65
Site,Show,ShowHideAutoDD,C65
Site,Show,ShowHideAutoDD,D65
Site,Show,ShowHideAutoDD,E65
Site,Show,ShowHideAutoDD,F65
Site,Show,ShowHideAutoDD,G65
Site,Show,ShowHideAutoDD,H65
Site,Show,ShowHideAutoDD,I65
Site,Hide,ShowHideAutoDD,J65
Site,Show,ShowHideAutoDD,K65
Site,Show,ShowHideAutoDD,L65
Site,Show,"""Show,Hide""",P65
Site,Show,ShowHideAutoDD,R65
Site,Corner Lot,"""Sum,Parcel 1,Concatenate,Unique Values""",AA65
Site,Show,ShowHideAutoDD,A66
Site,Hide,ShowHideAutoDD,B66
Site,Hide,ShowHideAutoDD,C66
Site,Hide,ShowHideAutoDD,D66
Site,Hide,ShowHideAutoDD,E66
Site,Hide,ShowHideAutoDD,F66
Site,Hide,ShowHideAutoDD,G66
Site,Hide,ShowHideAutoDD,H66
Site,Hide,ShowHideAutoDD,I66
Site,Hide,ShowHideAutoDD,J66
Site,Hide,ShowHideAutoDD,K66
Site,Hide,ShowHideAutoDD,L66
Site,Hide,"""Show,Hide""",P66
Site,Show,ShowHideAutoDD,R66
Site,Dimensions,"""Sum,Parcel 1,Concatenate,Unique Values""",AA66
Site,Hide,ShowHideAutoDD,A67
Site,Show,ShowHideAutoDD,B67
Site,Show,ShowHideAutoDD,C67
Site,Show,ShowHideAutoDD,D67
Site,Show,ShowHideAutoDD,E67
Site,Show,ShowHideAutoDD,F67
Site,Show,ShowHideAutoDD,G67
Site,Show,ShowHideAutoDD,H67
Site,Show,ShowHideAutoDD,I67
Site,Hide,ShowHideAutoDD,J67
Site,Show,ShowHideAutoDD,K67
Site,Show,ShowHideAutoDD,L67
Site,Show,"""Show,Hide""",P67
Site,Show,ShowHideAutoDD,R67
Site,Primary Frontage Street Name,"""Sum,Parcel 1,Concatenate,Unique Values""",AA67
Site,Show,ShowHideAutoDD,A68
Site,Hide,ShowHideAutoDD,B68
Site,Hide,ShowHideAutoDD,C68
Site,Hide,ShowHideAutoDD,D68
Site,Hide,ShowHideAutoDD,E68
Site,Show,ShowHideAutoDD,F68
Site,Show,ShowHideAutoDD,G68
Site,Hide,ShowHideAutoDD,H68
Site,Hide,ShowHideAutoDD,I68
Site,Hide,ShowHideAutoDD,J68
Site,Hide,ShowHideAutoDD,K68
Site,Hide,ShowHideAutoDD,L68
Site,Show,"""Show,Hide""",P68
Site,Show,ShowHideAutoDD,R68
Site,Secondary Frontage Street Name,"""Sum,Parcel 1,Concatenate,Unique Values""",AA68
Site,Hide,ShowHideAutoDD,A69
Site,Hide,ShowHideAutoDD,B69
Site,Hide,ShowHideAutoDD,C69
Site,Hide,ShowHideAutoDD,D69
Site,Hide,ShowHideAutoDD,E69
Site,Show,ShowHideAutoDD,F69
Site,Show,ShowHideAutoDD,G69
Site,Hide,ShowHideAutoDD,H69
Site,Hide,ShowHideAutoDD,I69
Site,Hide,ShowHideAutoDD,J69
Site,Hide,ShowHideAutoDD,K69
Site,Hide,ShowHideAutoDD,L69
Site,Hide,"""Show,Hide""",P69
Site,Show,ShowHideAutoDD,R69
Site,Tertiary Frontage Street Name,"""Sum,Parcel 1,Concatenate,Unique Values""",AA69
Site,Hide,ShowHideAutoDD,A70
Site,Hide,ShowHideAutoDD,B70
Site,Hide,ShowHideAutoDD,C70
Site,Hide,ShowHideAutoDD,D70
Site,Hide,ShowHideAutoDD,E70
Site,Hide,ShowHideAutoDD,F70
Site,Hide,ShowHideAutoDD,G70
Site,Hide,ShowHideAutoDD,H70
Site,Hide,ShowHideAutoDD,I70
Site,Hide,ShowHideAutoDD,J70
Site,Hide,ShowHideAutoDD,K70
Site,Hide,ShowHideAutoDD,L70
Site,Hide,"""Show,Hide""",P70
Site,Show,ShowHideAutoDD,R70
Site,Road Frontage,"""Sum,Parcel 1,Concatenate,Unique Values""",AA70
Site,Hide,ShowHideAutoDD,A71
Site,Show,ShowHideAutoDD,B71
Site,Show,ShowHideAutoDD,C71
Site,Show,ShowHideAutoDD,D71
Site,Show,ShowHideAutoDD,E71
Site,Show,ShowHideAutoDD,F71
Site,Show,ShowHideAutoDD,G71
Site,Show,ShowHideAutoDD,H71
Site,Show,ShowHideAutoDD,I71
Site,Hide,ShowHideAutoDD,J71
Site,Show,ShowHideAutoDD,K71
Site,Show,ShowHideAutoDD,L71
Site,Show,"""Show,Hide""",P71
Site,Show,ShowHideAutoDD,R71
Site,Frontage - Primary Street (Feet),"""Sum,Parcel 1,Concatenate,Unique Values""",AA71
Site,Show,ShowHideAutoDD,A72
Site,Hide,ShowHideAutoDD,B72
Site,Hide,ShowHideAutoDD,C72
Site,Hide,ShowHideAutoDD,D72
Site,Hide,ShowHideAutoDD,E72
Site,Show,ShowHideAutoDD,F72
Site,Show,ShowHideAutoDD,G72
Site,Hide,ShowHideAutoDD,H72
Site,Hide,ShowHideAutoDD,I72
Site,Hide,ShowHideAutoDD,J72
Site,Hide,ShowHideAutoDD,K72
Site,Hide,ShowHideAutoDD,L72
Site,Hide,"""Show,Hide""",P72
Site,Show,ShowHideAutoDD,R72
Site,Frontage - Secondary Street (Feet),"""Sum,Parcel 1,Concatenate,Unique Values""",AA72
Site,Hide,ShowHideAutoDD,A73
Site,Hide,ShowHideAutoDD,B73
Site,Hide,ShowHideAutoDD,C73
Site,Hide,ShowHideAutoDD,D73
Site,Hide,ShowHideAutoDD,E73
Site,Show,ShowHideAutoDD,F73
Site,Show,ShowHideAutoDD,G73
Site,Hide,ShowHideAutoDD,H73
Site,Hide,ShowHideAutoDD,I73
Site,Hide,ShowHideAutoDD,J73
Site,Hide,ShowHideAutoDD,K73
Site,Hide,ShowHideAutoDD,L73
Site,Hide,"""Show,Hide""",P73
Site,Show,ShowHideAutoDD,R73
Site,Frontage - Tertiary Street (Feet),"""Sum,Parcel 1,Concatenate,Unique Values""",AA73
Site,Hide,ShowHideAutoDD,A74
Site,Hide,ShowHideAutoDD,B74
Site,Show,ShowHideAutoDD,C74
Site,Show,ShowHideAutoDD,D74
Site,Show,ShowHideAutoDD,E74
Site,Show,ShowHideAutoDD,F74
Site,Show,ShowHideAutoDD,G74
Site,Show,ShowHideAutoDD,H74
Site,Show,ShowHideAutoDD,I74
Site,Hide,ShowHideAutoDD,J74
Site,Show,ShowHideAutoDD,K74
Site,Hide,ShowHideAutoDD,L74
Site,Hide,"""Show,Hide""",P74
Site,Show,ShowHideAutoDD,R74
Site,Average Depth (Feet),"""Sum,Parcel 1,Concatenate,Unique Values""",AA74
Site,Hide,ShowHideAutoDD,A75
Site,Hide,ShowHideAutoDD,B75
Site,Hide,ShowHideAutoDD,C75
Site,Hide,ShowHideAutoDD,D75
Site,Hide,ShowHideAutoDD,E75
Site,Hide,ShowHideAutoDD,F75
Site,Hide,ShowHideAutoDD,G75
Site,Hide,ShowHideAutoDD,H75
Site,Hide,ShowHideAutoDD,I75
Site,Hide,ShowHideAutoDD,J75
Site,Hide,ShowHideAutoDD,K75
Site,Hide,ShowHideAutoDD,L75
Site,Hide,"""Show,Hide""",P75
Site,Show,ShowHideAutoDD,R75
Site,Water Frontage (Feet),"""Sum,Parcel 1,Concatenate,Unique Values""",AA75
Site,Hide,ShowHideAutoDD,A76
Site,Hide,ShowHideAutoDD,B76
Site,Hide,ShowHideAutoDD,C76
Site,Hide,ShowHideAutoDD,D76
Site,Hide,ShowHideAutoDD,E76
Site,Hide,ShowHideAutoDD,F76
Site,Hide,ShowHideAutoDD,G76
Site,Hide,ShowHideAutoDD,H76
Site,Hide,ShowHideAutoDD,I76
Site,Hide,ShowHideAutoDD,J76
Site,Hide,ShowHideAutoDD,K76
Site,Hide,ShowHideAutoDD,L76
Site,Hide,"""Show,Hide""",P76
Site,Show,ShowHideAutoDD,R76
Site,Effective Water Frontage (Feet),"""Sum,Parcel 1,Concatenate,Unique Values""",AA76
Site,Hide,ShowHideAutoDD,A77
Site,Hide,ShowHideAutoDD,B77
Site,Hide,ShowHideAutoDD,C77
Site,Hide,ShowHideAutoDD,D77
Site,Hide,ShowHideAutoDD,E77
Site,Hide,ShowHideAutoDD,F77
Site,Hide,ShowHideAutoDD,G77
Site,Hide,ShowHideAutoDD,H77
Site,Hide,ShowHideAutoDD,I77
Site,Hide,ShowHideAutoDD,J77
Site,Hide,ShowHideAutoDD,K77
Site,Hide,ShowHideAutoDD,L77
Site,Hide,"""Show,Hide""",P77
Site,Hide,ShowHideAutoDD,R77
Site,Metric  Measures,"""Sum,Parcel 1,Concatenate,Unique Values""",AA77
Site,Hide,ShowHideAutoDD,A78
Site,Hide,ShowHideAutoDD,B78
Site,Hide,ShowHideAutoDD,C78
Site,Hide,ShowHideAutoDD,D78
Site,Hide,ShowHideAutoDD,E78
Site,Hide,ShowHideAutoDD,F78
Site,Hide,ShowHideAutoDD,G78
Site,Hide,ShowHideAutoDD,H78
Site,Hide,ShowHideAutoDD,I78
Site,Hide,ShowHideAutoDD,J78
Site,Hide,ShowHideAutoDD,K78
Site,Hide,ShowHideAutoDD,L78
Site,Hide,"""Show,Hide""",P78
Site,Hide,ShowHideAutoDD,R78
Site,Frontage - Primary Street (Meters),"""Sum,Parcel 1,Concatenate,Unique Values""",AA78
Site,Hide,ShowHideAutoDD,A79
Site,Hide,ShowHideAutoDD,B79
Site,Hide,ShowHideAutoDD,C79
Site,Hide,ShowHideAutoDD,D79
Site,Hide,ShowHideAutoDD,E79
Site,Hide,ShowHideAutoDD,F79
Site,Hide,ShowHideAutoDD,G79
Site,Hide,ShowHideAutoDD,H79
Site,Hide,ShowHideAutoDD,I79
Site,Hide,ShowHideAutoDD,J79
Site,Hide,ShowHideAutoDD,K79
Site,Hide,ShowHideAutoDD,L79
Site,Hide,"""Show,Hide""",P79
Site,Hide,ShowHideAutoDD,R79
Site,Frontage - Secondary Street (Meters),"""Sum,Parcel 1,Concatenate,Unique Values""",AA79
Site,Hide,ShowHideAutoDD,A80
Site,Hide,ShowHideAutoDD,B80
Site,Hide,ShowHideAutoDD,C80
Site,Hide,ShowHideAutoDD,D80
Site,Hide,ShowHideAutoDD,E80
Site,Hide,ShowHideAutoDD,F80
Site,Hide,ShowHideAutoDD,G80
Site,Hide,ShowHideAutoDD,H80
Site,Hide,ShowHideAutoDD,I80
Site,Hide,ShowHideAutoDD,J80
Site,Hide,ShowHideAutoDD,K80
Site,Hide,ShowHideAutoDD,L80
Site,Hide,"""Show,Hide""",P80
Site,Hide,ShowHideAutoDD,R80
Site,Average Depth (Meters),"""Sum,Parcel 1,Concatenate,Unique Values""",AA80
Site,Hide,ShowHideAutoDD,A81
Site,Hide,ShowHideAutoDD,B81
Site,Hide,ShowHideAutoDD,C81
Site,Hide,ShowHideAutoDD,D81
Site,Hide,ShowHideAutoDD,E81
Site,Hide,ShowHideAutoDD,F81
Site,Hide,ShowHideAutoDD,G81
Site,Hide,ShowHideAutoDD,H81
Site,Hide,ShowHideAutoDD,I81
Site,Hide,ShowHideAutoDD,J81
Site,Hide,ShowHideAutoDD,K81
Site,Hide,ShowHideAutoDD,L81
Site,Hide,"""Show,Hide""",P81
Site,Hide,ShowHideAutoDD,R81
Site,Water Frontage (Meters),"""Sum,Parcel 1,Concatenate,Unique Values""",AA81
Site,Hide,ShowHideAutoDD,A82
Site,Hide,ShowHideAutoDD,B82
Site,Hide,ShowHideAutoDD,C82
Site,Hide,ShowHideAutoDD,D82
Site,Hide,ShowHideAutoDD,E82
Site,Hide,ShowHideAutoDD,F82
Site,Hide,ShowHideAutoDD,G82
Site,Hide,ShowHideAutoDD,H82
Site,Hide,ShowHideAutoDD,I82
Site,Hide,ShowHideAutoDD,J82
Site,Hide,ShowHideAutoDD,K82
Site,Hide,ShowHideAutoDD,L82
Site,Hide,"""Show,Hide""",P82
Site,Hide,ShowHideAutoDD,R82
Site,Effective Water Frontage (Meters),"""Sum,Parcel 1,Concatenate,Unique Values""",AA82
Site,Hide,ShowHideAutoDD,A83
Site,Show,ShowHideAutoDD,B83
Site,Show,ShowHideAutoDD,C83
Site,Show,ShowHideAutoDD,D83
Site,Show,ShowHideAutoDD,E83
Site,Hide,ShowHideAutoDD,F83
Site,Hide,ShowHideAutoDD,G83
Site,Hide,ShowHideAutoDD,H83
Site,Hide,ShowHideAutoDD,I83
Site,Hide,ShowHideAutoDD,J83
Site,Hide,ShowHideAutoDD,K83
Site,Hide,ShowHideAutoDD,L83
Site,Show,"""Show,Hide""",P83
Site,Show,ShowHideAutoDD,R83
Site,View,"""Sum,Parcel 1,Concatenate,Unique Values""",AA83
