Tab Name,Field Name,Formula Logic,Depends On,Named Range Dependencies,Cell Ref
File Info,VeryHidden,=A435,,,A438
File Info,VeryHidden,=A438,,,A439
File Info,VeryHidden,=A437,,,A440
File Info,Display Name,"=TEXT(IFERROR(_xlfn.LET(_xlpm.selApp, AppraiserSelected4, _xlpm.pracAff,FIND(""practicing affiliate"", LOWER(_xlpm.selApp)),IF(NOT(ISERROR(_xlpm.pracAff)),LEFT(_xlpm.selApp,_xlpm.pracAff-3),_xlpm.selApp)),""""),""#"")",,,I440
File Info,VeryHidden,=A440,,,A441
File Info,VeryHidden,=A441,,,A442
File Info,VeryHidden,=A442,,,A443
File Info,VeryHidden,=A443,,,A444
File Info,Unknown_Field_A445,=A444,,,A445
File Info,Unknown_Field_A446,=A445,,,A446
File Info,Unknown_Field_A447,=A446,,,A447
File Info,Unknown_Field_A448,=A447,,,A448
File Info,Unknown_Field_A449,=A448,,,A449
File Info,Unknown_Field_A450,=A449,,,A450
File Info,Unknown_Field_A451,=A450,,,A451
File Info,Unknown_Field_A452,=A451,,,A452
File Info,Unknown_Field_A453,=A452,,,A453
File Info,Unknown_Field_A454,=A453,,,A454
File Info,Unknown_Field_A455,=A454,,,A455
File Info,Unknown_Field_A456,=A455,,,A456
File Info,Certification State,"=_xlfn.LET(_xlpm.stateList,Appraiser4_State,_xlpm.displayName, AppraiserSelected4, _xlpm.chosenState,IF(_xlpm.displayName="""","""",TEXT(IFERROR(N1DBProvince,""""),""#"")),_xlpm.validState,MATCH(_xlpm.chosenState,_xlpm.stateList,0),IF(ISERROR(_xlpm.validState),"""",_xlpm.chosenState))",,,I456
File Info,Unknown_Field_A457,=A456,,,A457
File Info,Unknown_Field_A458,=A457,,,A458
File Info,Unknown_Field_A459,=A458,,,A459
File Info,Unknown_Field_A460,=A459,,,A460
File Info,Unknown_Field_A461,=A460,,,A461
File Info,Unknown_Field_A462,=A461,,,A462
File Info,Unknown_Field_A463,=A462,,,A463
File Info,Unknown_Field_A464,=A463,,,A464
File Info,Unknown_Field_A465,=A464,,,A465
File Info,Unknown_Field_A466,=A465,,,A466
File Info,Unknown_Field_A467,=A466,,,A467
File Info,Unknown_Field_A468,=A467,,,A468
File Info,Unknown_Field_A469,=A468,,,A469
File Info,Unknown_Field_A470,=A469,,,A470
File Info,Unknown_Field_A471,=A470,,,A471
File Info,Unknown_Field_A472,=A471,,,A472
File Info,,"=IFERROR(INDEX(tblPriorSvcSentences[Prior Services Sentence],MATCH(N1Appraiser4PriorServicesYesNo,tblPriorSvcSentences[Prior Services YesNo],0)),INDEX(tblPriorSvcSentences[Prior Services Sentence],MATCH(""No"",tblPriorSvcSentences[Prior Services YesNo],0)))",,,U472
File Info,Unknown_Field_A473,=A472,,,A473
File Info,within the three-year period immediately preceding acceptance of this assignment for,"=IFERROR(INDEX(Table104[PS Number Sentence],MATCH(N1Appraiser4PriorServicesTimes,Table104[PS Number],0)),"""")",,,W473
File Info,within the three-year period immediately preceding acceptance of this assignment for,"=IF(N1Appraiser4PriorServicesClient=""Different Client"",""a different client."",""the same client."")",,,X473
File Info,Unknown_Field_A474,=A473,,,A474
File Info,N1_txtAppraiser4PriorServices >,"=IF(N1Appraiser4DisplayName="""","""",IF(N1Appraiser4PriorServicesYesNo<>""Yes"",N1Appraiser4DisplayName&"" ""&U472,N1Appraiser4DisplayName&"" ""&U472&W473&"" ""&V473&X473))",,,U474
File Info,Unknown_Field_A475,=A474,,,A475
File Info,Unknown_Field_A476,=A475,,,A476
File Info,Significant Assistance 1,=COUNTA(I478:I479),,,Q478
File Info,N1_txtCertSignificantAssistance >,"=IF(Q478=0,U479,""Significant real property assistance was provided by ""&I478&IF(Q478=1,"", who has "","" and ""&I479&"", who have "")&U480)",,,U478
File Info,Author My/Our Upper Case,"=IF(I485=""I"",""My"",""Our"")",,,I487
File Info,Author My/Our Lower Case,=LOWER(N1AuthorMyOur),,,I489
File Info,Authors Perspective Lower Case,"=IF(I485=""We"",""we"",""I"")",,,I491
File Info,VeryHidden,"=1/((T497=""Show"")+(T497<>""Hide"")*COUNTIF(T502:T505,""<>0"")*NOT(pvaIsJobMHC))",,,T496
File Info,VeryHidden,"=1/((W497=""Show"")+(W497<>""Hide"")*COUNTIF(W502:W505,""<>N/A"")*NOT(pvaIsJobMHC))",,,W496
File Info,VeryHidden,"=1/((TRIM(U502)<>"""")*(U502<>0))",,,P502
File Info,Choose ->,=N1Appraiser1Role,,,T502
File Info,Choose ->,=N1AppraiserDisplayName,,,U502
File Info,Choose ->,"=IF(N1Appraiser1Inspection="""",""N/A"",IF(N1Appraiser1Inspection=""has"",""Yes"",""No""))",,,V502
File Info,N/A,"=IF(OR(V502=""No"",V502=""N/A""),""N/A"",IF(N1Appraiser1InspectionDate="""",N1InspectionDate,N1Appraiser1InspectionDate))",,,X502
File Info,VeryHidden,"=1/((TRIM(U503)<>"""")*(U503<>0))",,,P503
File Info,Choose ->,=N1Appraiser2Role,,,T503
File Info,Choose ->,=N1Appraiser2DisplayName,,,U503
File Info,Choose ->,"=IF(N1Appraiser2Inspection="""",""N/A"",IF(N1Appraiser2Inspection=""has"",""Yes"",""No""))",,,V503
File Info,N/A,"=IF(OR(V503=""No"",V503=""N/A""),""N/A"",IF(N1Appraiser2InspectionDate="""",N1InspectionDate,N1Appraiser2InspectionDate))",,,X503
File Info,VeryHidden,"=1/((TRIM(U504)<>"""")*(U504<>0))",,,P504
File Info,Choose ->,=N1Appraiser3Role,,,T504
File Info,Choose ->,=N1Appraiser3DisplayName,,,U504
File Info,Choose ->,"=IF(N1Appraiser3Inspection="""",""N/A"",IF(N1Appraiser3Inspection=""has"",""Yes"",""No""))",,,V504
File Info,N/A,"=IF(OR(V504=""No"",V504=""N/A""),""N/A"",IF(N1Appraiser3InspectionDate="""",N1InspectionDate,N1Appraiser3InspectionDate))",,,X504
File Info,Unknown_Field_P505,"=1/((TRIM(U505)<>"""")*(U505<>0))",,,P505
File Info,Choose ->,=N1Appraiser4Role,,,T505
File Info,Choose ->,=N1Appraiser4DisplayName,,,U505
File Info,Choose ->,"=IF(N1Appraiser4Inspection="""",""N/A"",IF(N1Appraiser4Inspection=""has"",""Yes"",""No""))",,,V505
File Info,N/A,"=IF(OR(V505=""No"",V505=""N/A""),""N/A"",IF(N1Appraiser4InspectionDate="""",N1InspectionDate,N1Appraiser4InspectionDate))",,,X505
File Info,VeryHidden,=1/LEN(AD514),,,Z514
File Info,VeryHidden,=1/LEN(AD515),,,Z515
File Info,VeryHidden,=1/LEN(AD516),,,Z516
File Info,Unknown_Field_Z517,=1/LEN(AD517),,,Z517
File Info,Unknown_Field_Z518,=1/LEN(AD518),,,Z518
File Info,Unknown_Field_Z519,=1/LEN(AD519),,,Z519
File Info,Unknown_Field_Z520,=1/LEN(AD520),,,Z520
File Info,Unknown_Field_Z521,=1/LEN(AD521),,,Z521
File Info,Unknown_Field_Z522,=1/LEN(AD522),,,Z522
File Info,Unknown_Field_Z523,=1/LEN(AD523),,,Z523
File Info,Unknown_Field_Z524,=1/LEN(AD524),,,Z524
File Info,Unknown_Field_Z525,=1/LEN(AD525),,,Z525
File Info,Unknown_Field_Z526,=1/LEN(AD526),,,Z526
File Info,Unknown_Field_Z527,=1/LEN(AD527),,,Z527
File Info,Unknown_Field_Z528,=1/LEN(AD528),,,Z528
File Info,Unknown_Field_Z529,=1/LEN(AD529),,,Z529
File Info,Show,=N1AppraiserDisplayName,,,AM541
File Info,Show,=N1Appraiser2DisplayName,,,AO541
File Info,Show,=N1Appraiser3DisplayName,,,AQ541
File Info,Show,=N1Appraiser4DisplayName,,,AS541
File Info,Show,=N1Appraiser1Title,,,AM542
File Info,Show,"=IF(N1Appraiser2Title=0,"""",N1Appraiser2Title)",,,AO542
File Info,Show,=N1Appraiser3Title,,,AQ542
File Info,Show,=N1Appraiser4Title,,,AS542
File Info,Show,=N1Appraiser1CertificationType,,,AM543
File Info,Show,=N1Appraiser2CertificationType,,,AO543
File Info,Show,=N1Appraiser3CertificationType,,,AQ543
File Info,Show,=N1Appraiser4CertificationType,,,AS543
File Info,Show,"=N1_txtMHCAppraiser1CertificationStateLink&"" # ""&N1Appraiser1CertificationNumber",,,AM544
File Info,Show,"=IF(OR(N1Appraiser2CertificationNumber="""",N1Appraiser2CertificationNumber=0),"""",N1_txtMHCAppraiser2CertificationStateLink&"" # ""&N1Appraiser2CertificationNumber)",,,AO544
File Info,Show,"=IF(OR(N1Appraiser3CertificationNumber="""",N1Appraiser3CertificationNumber=0),"""",N1_txtMHCAppraiser3CertificationStateLink&"" # ""&N1Appraiser3CertificationNumber)",,,AQ544
File Info,Show,"=IF(OR(N1Appraiser4CertificationNumber="""",N1Appraiser4CertificationNumber=0),"""",N1_txtMHCAppraiser4CertificationStateLink&"" # ""&N1Appraiser4CertificationNumber)",,,AS544
File Info,Show,=N1AppraiserPhoneNumber,,,AM545
File Info,Show,=N1Appraiser2PhoneNumber,,,AO545
File Info,Show,=N1Appraiser3PhoneNumber,,,AQ545
File Info,Show,=N1Appraiser4PhoneNumber,,,AS545
File Info,Show,=N1AppraiserEmail,,,AM546
File Info,Show,=N1Appraiser2Email,,,AO546
File Info,Show,=N1Appraiser3Email,,,AQ546
File Info,Show,=N1Appraiser4Email,,,AS546
File Info,Unknown_Field_A558,=A562,,,A558
File Info,Subject,=B562,,,B558
File Info,Unknown_Field_C558,=C562,,,C558
File Info,Unknown_Field_D558,=D562,,,D558
File Info,Unknown_Field_E558,=E562,,,E558
File Info,Unknown_Field_F558,=F562,,,F558
File Info,Unknown_Field_G558,=G562,,,G558
File Info,Unknown_Field_H558,=H562,,,H558
File Info,Unknown_Field_I558,=I562,,,I558
File Info,Unknown_Field_J558,=J562,,,J558
File Info,Unknown_Field_K558,=K562,,,K558
File Info,Unknown_Field_L558,=L562,,,L558
File Info,Unknown_Field_M558,=M562,,,M558
File Info,Unknown_Field_N558,=N562,,,N558
File Info,Unknown_Field_O558,=O562,,,O558
File Info,Unknown_Field_P558,=P562,,,P558
File Info,Unknown_Field_Q558,=Q562,,,Q558
File Info,Unknown_Field_R558,=R562,,,R558
File Info,Unknown_Field_S558,=S562,,,S558
File Info,Unknown_Field_T558,=T562,,,T558
File Info,Unknown_Field_U558,=U562,,,U558
File Info,Unknown_Field_V558,=V562,,,V558
File Info,Unknown_Field_W558,=W562,,,W558
File Info,Unknown_Field_X558,=X562,,,X558
File Info,Unknown_Field_Y558,=Y562,,,Y558
File Info,Unknown_Field_AI558,=AI562,,,AI558
File Info,Unknown_Field_AJ558,=AJ562,,,AJ558
File Info,Unknown_Field_AK558,=AK562,,,AK558
File Info,Unknown_Field_AL558,=AL562,,,AL558
File Info,Unknown_Field_AM558,=AM562,,,AM558
File Info,Unknown_Field_A562,"=F562 & "" "" &INDEX(B562:BA562,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C562&"" ""&B562",,,A562
File Info,Unknown_Field_A563,"=F563 & "" "" &INDEX(B563:AU563,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C563&"" ""&B563",,,A563
File Info,Unknown_Field_A564,"=F564 & "" "" &INDEX(B564:AU564,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C564&"" ""&B564",,,A564
File Info,Unknown_Field_A565,"=F565 & "" "" &INDEX(B565:AU565,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C565&"" ""&B565",,,A565
File Info,Unknown_Field_A566,"=F566 & "" "" &INDEX(B566:AU566,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C566&"" ""&B566",,,A566
File Info,Unknown_Field_A567,"=F567 & "" "" &INDEX(B567:AU567,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C567&"" ""&B567",,,A567
File Info,Unknown_Field_A568,"=F568 & "" "" &INDEX(B568:AU568,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C568&"" ""&B568",,,A568
File Info,Unknown_Field_A569,"=F569 & "" "" &INDEX(B569:AU569,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C569&"" ""&B569",,,A569
File Info,Unknown_Field_A570,"=F570 & "" "" &INDEX(B570:AU570,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C570&"" ""&B570",,,A570
File Info,Unknown_Field_A571,"=F571 & "" "" &INDEX(B571:AU571,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C571&"" ""&B571",,,A571
File Info,Unknown_Field_A572,"=F572 & "" "" &INDEX(B572:AU572,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C572&"" ""&B572",,,A572
File Info,Unknown_Field_A573,"=F573 & "" "" &INDEX(B573:AU573,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C573&"" ""&B573",,,A573
File Info,Unknown_Field_A574,"=F574 & "" "" &INDEX(B574:AU574,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C574&"" ""&B574",,,A574
File Info,Unknown_Field_A575,"=F575 & "" "" &INDEX(B575:AU575,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C575&"" ""&B575",,,A575
File Info,Unknown_Field_A576,"=F576 & "" "" &INDEX(B576:AU576,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C576&"" ""&B576",,,A576
File Info,Unknown_Field_A577,"=F577 & "" "" &INDEX(B577:AU577,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C577&"" ""&B577",,,A577
File Info,Unknown_Field_A578,"=F578 & "" "" &INDEX(B578:AU578,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C578&"" ""&B578",,,A578
File Info,Unknown_Field_A579,"=F579 & "" "" &INDEX(B579:AU579,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C579&"" ""&B579",,,A579
File Info,Unknown_Field_A580,"=F580 & "" "" &INDEX(B580:AU580,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C580&"" ""&B580",,,A580
File Info,Unknown_Field_A581,"=F581 & "" "" &INDEX(B581:AU581,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C581&"" ""&B581",,,A581
File Info,Unknown_Field_A582,"=F582 & "" "" &INDEX(B582:AU582,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C582&"" ""&B582",,,A582
File Info,Unknown_Field_A583,"=F583 & "" "" &INDEX(B583:AU583,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C583&"" ""&B583",,,A583
File Info,Unknown_Field_A584,"=F584 & "" "" &INDEX(B584:AU584,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C584&"" ""&B584",,,A584
File Info,Unknown_Field_A585,"=F585 & "" "" &INDEX(B585:AU585,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C585&"" ""&B585",,,A585
File Info,Unknown_Field_A586,"=F586 & "" "" &INDEX(B586:AU586,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C586&"" ""&B586",,,A586
File Info,Unknown_Field_A587,"=F587 & "" "" &INDEX(B587:AU587,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C587&"" ""&B587",,,A587
File Info,Unknown_Field_A588,"=F588 & "" "" &INDEX(B588:AU588,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C588&"" ""&B588",,,A588
File Info,Unknown_Field_A589,"=F589 & "" "" &INDEX(B589:AU589,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C589&"" ""&B589",,,A589
File Info,Unknown_Field_A590,"=F590 & "" "" &INDEX(B590:AU590,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C590&"" ""&B590",,,A590
File Info,Unknown_Field_A591,"=F591 & "" "" &INDEX(B591:AU591,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C591&"" ""&B591",,,A591
File Info,Unknown_Field_A592,"=F592 & "" "" &INDEX(B592:AU592,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C592&"" ""&B592",,,A592
File Info,Unknown_Field_A593,"=F593 & "" "" &INDEX(B593:AU593,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C593&"" ""&B593",,,A593
File Info,Unknown_Field_A594,"=F594 & "" "" &INDEX(B594:BA594,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C594&"" ""&B594",,,A594
File Info,Unknown_Field_AU594,"=LEN(AU596)-LEN(SUBSTITUTE(AU596,"","",""""))",,,AU594
File Info,Unknown_Field_AV594,"=LEN(AV596)-LEN(SUBSTITUTE(AV596,"","",""""))",,,AV594
File Info,Unknown_Field_AW594,"=LEN(AW596)-LEN(SUBSTITUTE(AW596,"","",""""))",,,AW594
File Info,Unknown_Field_AX594,"=LEN(AX596)-LEN(SUBSTITUTE(AX596,"","",""""))",,,AX594
File Info,Unknown_Field_AY594,"=COUNTIF(AU595:AX595,""TRUE"")",,,AY594
File Info,Unknown_Field_A595,"=F595 & "" "" &INDEX(B595:BA595,1,MATCH(""Last Name"",CompTableDataHeadersContacts,0))& "" "" &C595&"" ""&B595",,,A595
File Info,Unknown_Field_AU595,"=ISNUMBER(SEARCH(""MAI"",N1AppraiserDisplayName))",,,AU595
File Info,Unknown_Field_AV595,"=ISNUMBER(SEARCH(""MAI"",N1Appraiser2DisplayName))",,,AV595
File Info,Unknown_Field_AW595,"=ISNUMBER(SEARCH(""MAI"",N1Appraiser3DisplayName))",,,AW595
File Info,Unknown_Field_AX595,"=ISNUMBER(SEARCH(""MAI"",N1Appraiser4DisplayName))",,,AX595
File Info,Unknown_Field_AU596,"=IF(AU595,N1AppraiserDisplayName,"""")",,,AU596
File Info,Unknown_Field_AV596,"=IF(AV595,N1Appraiser2DisplayName,"""")",,,AV596
File Info,Unknown_Field_AW596,"=IF(AW595,N1Appraiser3DisplayName,"""")",,,AW596
File Info,Unknown_Field_AX596,"=IF(AX595,N1Appraiser4DisplayName,"""")",,,AX596
File Info,N1_txtMAIAppraisersHasHave,"=IF(AY594>1,""have"",""has"")",,,AU598
File Info,Unknown_Field_AU600,"=ISNUMBER(SEARCH(""Practicing Affiliate"",N1Appraiser1Suffix))",,,AU600
File Info,Unknown_Field_AV600,"=ISNUMBER(SEARCH(""Practicing Affiliate"",N1Appraiser2Suffix))",,,AV600
File Info,Unknown_Field_AW600,"=ISNUMBER(SEARCH(""Practicing Affiliate"",N1Appraiser3Suffix))",,,AW600
File Info,Unknown_Field_AX600,"=ISNUMBER(SEARCH(""Practicing Affiliate"",N1Appraiser4Suffix))",,,AX600
File Info,Unknown_Field_AU601,"=IF(AND(AU595=FALSE,AU600=TRUE),LEN(N1AppraiserDisplayName),0)",,,AU601
File Info,Unknown_Field_AV601,"=IF(AND(AV595=FALSE,AV600=TRUE),LEN(N1Appraiser2DisplayName),0)",,,AV601
File Info,Unknown_Field_AW601,"=IF(AND(AW595=FALSE,AW600=TRUE),LEN(N1Appraiser3DisplayName),0)",,,AW601
File Info,Unknown_Field_AX601,"=IF(AND(AX595=FALSE,AX600=TRUE),LEN(N1Appraiser4DisplayName),0)",,,AX601
File Info,Unknown_Field_AU602,"=IF(AU601>1,N1AppraiserDisplayName,"""")",,,AU602
File Info,Unknown_Field_AV602,"=IF(AV601>1,N1Appraiser2DisplayName,"""")",,,AV602
File Info,Unknown_Field_AW602,"=IF(AW601>1,N1Appraiser3DisplayName,"""")",,,AW602
File Info,Unknown_Field_AX602,"=IF(AX601>1,N1Appraiser4DisplayName,"""")",,,AX602
File Info,Unknown_Field_AU603,"=LEN(AU602)-LEN(SUBSTITUTE(AU602,"","",""""))",,,AU603
File Info,Unknown_Field_AV603,"=LEN(AV602)-LEN(SUBSTITUTE(AV602,"","",""""))",,,AV603
File Info,Unknown_Field_AW603,"=LEN(AW602)-LEN(SUBSTITUTE(AW602,"","",""""))",,,AW603
File Info,Unknown_Field_AX603,"=LEN(AX602)-LEN(SUBSTITUTE(AX602,"","",""""))",,,AX603
File Info,N1_txtNonMAIAppraisersHasHave,"=IF(AU608>1,""have"",""has"")",,,AU605
File Info,Unknown_Field_AU606,=LEN(N1AppraiserDisplayName)>1,,,AU606
File Info,Unknown_Field_AV606,=LEN(N1Appraiser2DisplayName)>1,,,AV606
File Info,Unknown_Field_AW606,=LEN(N1Appraiser3DisplayName)>1,,,AW606
File Info,Unknown_Field_AX606,=LEN(N1Appraiser4DisplayName)>1,,,AX606
File Info,Unknown_Field_AU607,"=NOT(AND(AU595=FALSE,AU600=TRUE))",,,AU607
File Info,Unknown_Field_AV607,"=NOT(AND(AV595=FALSE,AV600=TRUE))",,,AV607
File Info,Unknown_Field_AW607,"=NOT(AND(AW595=FALSE,AW600=TRUE))",,,AW607
File Info,Unknown_Field_AX607,"=NOT(AND(AX595=FALSE,AX600=TRUE))",,,AX607
File Info,Unknown_Field_AU608,"=COUNTIF(AU607:AX607,""FALSE"")",,,AU608
File Info,Unknown_Field_AU610,"=LEN(AU612)-LEN(SUBSTITUTE(AU612,"","",""""))",,,AU610
File Info,Unknown_Field_AV610,"=LEN(AV612)-LEN(SUBSTITUTE(AV612,"","",""""))",,,AV610
File Info,Unknown_Field_AW610,"=LEN(AW612)-LEN(SUBSTITUTE(AW612,"","",""""))",,,AW610
File Info,Unknown_Field_AX610,"=LEN(AX612)-LEN(SUBSTITUTE(AX612,"","",""""))",,,AX610
File Info,Populated and MAI?,"=COUNTIF(AU611:AX611,""TRUE"")",,,AY610
File Info,Unknown_Field_AU611,"=ISNUMBER(SEARCH(""yes"",N1Appraiser1PriorServicesYesNo))",,,AU611
File Info,Unknown_Field_AV611,"=ISNUMBER(SEARCH(""yes"",N1Appraiser2PriorServicesYesNo))",,,AV611
File Info,Unknown_Field_AW611,"=ISNUMBER(SEARCH(""yes"",N1Appraiser3PriorServicesYesNo))",,,AW611
File Info,Unknown_Field_AX611,"=ISNUMBER(SEARCH(""yes"",N1Appraiser4PriorServicesYesNo))",,,AX611
File Info,Unknown_Field_AU612,"=IF(AU611,N1AppraiserDisplayName,"""")",,,AU612
File Info,Unknown_Field_AV612,"=IF(AV611,N1Appraiser2DisplayName,"""")",,,AV612
File Info,Unknown_Field_AW612,"=IF(AW611,N1Appraiser3DisplayName,"""")",,,AW612
File Info,Unknown_Field_AX612,"=IF(AX611,N1Appraiser4DisplayName,"""")",,,AX612
File Info,N1_txtPriorAppraisersHasHave,"=IF(AY610>1,""have"",""has"")",,,AU614
File Info,Unknown_Field_AU617,"=IF(AU611,0,LEN(N1AppraiserDisplayName))",,,AU617
File Info,Unknown_Field_AV617,"=IF(AV611,0,LEN(N1Appraiser2DisplayName))",,,AV617
File Info,Unknown_Field_AW617,"=IF(AW611,0,LEN(N1Appraiser3DisplayName))",,,AW617
File Info,Unknown_Field_AX617,"=IF(AX611,0,LEN(N1Appraiser4DisplayName))",,,AX617
File Info,Unknown_Field_AU618,"=IF(AU617>1,N1AppraiserDisplayName,"""")",,,AU618
File Info,Unknown_Field_AV618,"=IF(AV617>1,N1Appraiser2DisplayName,"""")",,,AV618
File Info,Unknown_Field_AW618,"=IF(AW617>1,N1Appraiser3DisplayName,"""")",,,AW618
File Info,Unknown_Field_AX618,"=IF(AX617>1,N1Appraiser4DisplayName,"""")",,,AX618
File Info,Unknown_Field_AU619,"=LEN(AU618)-LEN(SUBSTITUTE(AU618,"","",""""))",,,AU619
File Info,Unknown_Field_AV619,"=LEN(AV618)-LEN(SUBSTITUTE(AV618,"","",""""))",,,AV619
File Info,Unknown_Field_AW619,"=LEN(AW618)-LEN(SUBSTITUTE(AW618,"","",""""))",,,AW619
File Info,Unknown_Field_AX619,"=LEN(AX618)-LEN(SUBSTITUTE(AX618,"","",""""))",,,AX619
File Info,N1_txtNonPriorAppraisersHasHave,"=IF(AU624>1,""have not"",""has not"")",,,AU621
File Info,Unknown_Field_AU622,=LEN(N1AppraiserDisplayName)>1,,,AU622
File Info,Unknown_Field_AV622,=LEN(N1Appraiser2DisplayName)>1,,,AV622
File Info,Unknown_Field_AW622,=LEN(N1Appraiser3DisplayName)>1,,,AW622
File Info,Unknown_Field_AX622,=LEN(N1Appraiser4DisplayName)>1,,,AX622
File Info,Unknown_Field_AU623,=AU622=AU611,,,AU623
File Info,Unknown_Field_AV623,=AV622=AV611,,,AV623
File Info,Unknown_Field_AW623,=AW622=AW611,,,AW623
File Info,Unknown_Field_AX623,=AX622=AX611,,,AX623
File Info,Unknown_Field_AU624,"=COUNTIF(AU623:AX623,""FALSE"")",,,AU624
File Info,Unknown_Field_AU626,"=LEN(AU628)-LEN(SUBSTITUTE(AU628,"","",""""))",,,AU626
File Info,Unknown_Field_AV626,"=LEN(AV628)-LEN(SUBSTITUTE(AV628,"","",""""))",,,AV626
File Info,Unknown_Field_AW626,"=LEN(AW628)-LEN(SUBSTITUTE(AW628,"","",""""))",,,AW626
File Info,Unknown_Field_AX626,"=LEN(AX628)-LEN(SUBSTITUTE(AX628,"","",""""))",,,AX626
